tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,E_BV_lines,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters,weights,MAP
2972.608388984655,1934.4494209123231,3239.8362584998595,0.009557384907971145,99.41341155454965,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.334830939656172e-76,0.0
2545.017618058564,1035.4783875295361,8618.663019310567,0.009117580255818325,36.81189291163588,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1171967809468677e-77,0.0
1661.2612186628276,9049.031005523,189.38789211479707,0.040424559523992404,95.71548110484544,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.001322059367556e-75,0.0
1802.9046469785555,1510.56116288677,212.4677265211776,0.198211870735398,33.24179354971419,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.8090976609459483e-84,0.0
1500.8669466259798,4758.933826353261,9996.025296393786,0.03622561822256154,12.847927140844165,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0640120838088426e-79,0.0
1557.3950972059868,9323.224514472473,9879.407660788713,0.005644326919449938,52.455158353152555,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.377228538364006e-61,0.0
2765.9680384259227,9748.16694318674,3050.3338459410743,0.17883762446287044,99.8582380592335,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.438851516938635e-87,0.0
2954.769556139313,9494.29814898134,9978.150656019501,0.14050757435920208,97.73720838644752,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.798289507935273e-85,0.0
2796.2885759759124,4104.740471960267,1470.5240234855228,0.19951673461138883,12.877053464579905,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.5146780446193515e-82,0.0
1515.6832214950398,3849.3484462126326,121.94629847226315,0.05513435033397021,49.15035200156108,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.71581546942103e-78,0.0
2900.353967159833,2813.514453762893,9870.945411205814,0.034473087648071526,10.191341703321433,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.2135187020714942e-77,0.0
2114.5796334176002,9998.802397752122,6993.105454615307,0.015999180577061983,73.02862587349323,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.620539473013018e-73,0.0
1937.330786360053,9980.997209609235,9996.636526923436,0.10782601797012288,99.99668361266052,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.1650098268423974e-85,0.0
1606.1402569729328,9601.874666725478,2634.691871466648,0.003985779214499108,43.116258247771185,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.977108196019882e-57,0.0
2972.0427213228686,9482.899057773855,3021.750786492249,0.1903128812982257,57.19423694128737,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.8354637421213134e-86,0.0
2550.161648274084,8737.938180789164,9997.532488069488,0.07341311784592369,19.686918692245083,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.316763997291844e-81,0.0
2981.6099815770795,4909.624687295128,7963.254365343863,0.1998449526457545,82.85325565710899,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.929611144594789e-87,0.0
2999.856495608116,5759.498059095511,1019.0013500674631,1.9130277956191932e-07,10.569776501096785,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.331622485785897e-65,0.0
1607.585312381519,9997.367866734576,2932.8985889954083,0.04995726635407158,80.10936607827121,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.0480212516102143e-79,0.0
2998.976705636801,4230.448525090472,9991.679624033937,0.15303752175266394,20.151125126862638,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.441448291571024e-84,0.0
2293.7568144225183,5170.740801086315,6265.863265143724,0.18434554405724965,80.3365331878283,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.396920541384354e-85,0.0
2999.9998969445405,9912.310542231016,878.469649405537,0.12043720385731757,11.151285488800083,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.6378592096590733e-85,0.0
2851.271866167171,1008.3960706698017,6019.900142153261,0.0034202157911507047,13.551024856364215,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.678993850771361e-78,0.0
2109.000537342509,1227.9332448379082,209.4074913217246,0.13754135468829948,56.802105296455,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.6784359694306635e-82,0.0
2155.4494944318767,1066.4378047606824,1607.712361965052,0.0009165701367265799,25.681658904902655,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.2610634201201984e-77,0.0
2944.9601428268625,9977.993304636278,1334.9758913906953,0.1715367631149741,15.587410282055854,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0321078216308704e-82,0.0
2418.8125889908033,8899.927659758656,9423.230758827252,0.16689452379543673,97.55697241256264,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.8442827583894036e-85,0.0
2982.9265075730664,9999.993499275404,9999.420666285403,0.09199165398764564,10.02399272008644,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.0513338656399498e-86,0.0
2385.4218956579525,5687.460936290888,283.9511089810767,0.08666337296810589,36.64430861569187,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.3777918082986913e-80,0.0
2998.0263279598616,7002.164171904704,8372.829180607776,0.12894437652467616,80.51597614475725,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.0863492223900257e-84,0.0
2904.3341174812763,7969.076209288786,3784.40707663596,0.19278723825809574,65.33039541758819,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.780800742704059e-85,0.0
2689.4816861315567,5974.809621466442,292.0432374534794,0.009252039116614208,11.778700807058863,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.854121481082914e-73,0.0
1880.3159196335826,1000.0355467315476,3803.9650989357815,0.19406069676308074,10.073194700846928,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.9587069642676933e-84,0.0
2457.4263964877514,1047.7339913393498,5961.510966015827,0.0009117919408520858,10.001758412178077,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.8677653843933406e-78,0.0
2998.5729610859717,9728.406772739452,915.3089270682249,0.011964914972624696,37.321686770607606,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.179972836133568e-75,0.0
2428.4486186321583,9616.117924690772,237.03237982987412,0.004295987121581024,16.639363026232754,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.7163941563759614e-68,0.0
2997.9008494164564,5428.702669907759,5642.567546045251,0.11986873597798706,99.8078253500884,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.168797925412397e-83,0.0
2916.037483904455,5843.309822800085,3786.9161530678793,0.11923988042585357,81.67989275003153,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.324172040292276e-82,0.0
2474.7987116085155,9797.834803634754,2122.544307126471,0.042734137447053844,92.11371474370408,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.8924424917369488e-76,0.0
1771.6787917911113,9572.565733868254,3444.890292205945,0.019135273579621248,48.104660466088994,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.083616930430518e-76,0.0
2908.432936761034,6794.133454437711,1044.5395738618645,0.05935303728641511,76.60633855114138,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.2075163097534536e-77,0.0
2860.55739645347,7007.343239501478,671.4352099193111,0.06239428682228268,59.1374156844337,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.955518724028302e-79,0.0
2833.111556652913,9969.218074215776,100.38234465689311,0.14943210464613005,87.02455389087368,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.047497513241142e-87,0.0
1572.8809539126173,8911.650090010891,2875.7615490502767,0.12720266644421752,65.20472781416697,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4611167348711744e-82,0.0
2098.4343312945402,4486.753274176643,9513.474632944892,0.14129988713518524,16.8791678306259,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.372318945892681e-81,0.0
2125.729104160166,7835.258189587519,9430.471744348406,0.0036762146625989867,15.967640988885162,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.57148774456045e-66,0.0
1500.0804363607565,6435.740024756193,1413.9505859085893,0.06886175127159957,99.62915448717153,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.611958548839385e-79,0.0
